tier,step,rows_in,rows_out,ts
r,11.0,0.0,0.0,2026/01/16-22:09:18.002
r,12.0,0.0,0.0,2026/01/16-22:09:18.016
r,13.0,0.0,0.0,2026/01/16-22:09:18.037
r,14.0,0.0,0.0,2026/01/16-22:09:18.050
r,15.0,0.0,0.0,2026/01/16-22:09:18.066
r,16.0,0.0,0.0,2026/01/16-22:09:18.083
r,17.0,0.0,0.0,2026/01/16-22:09:18.099
r,18.0,0.0,0.0,2026/01/16-22:09:19.014
r,19.0,0.0,0.0,2026/01/16-22:09:19.031
r,20.0,0.0,0.0,2026/01/16-22:09:19.046
r,21.0,0.0,0.0,2026/01/16-22:09:19.060
r,22.0,0.0,0.0,2026/01/16-22:09:19.076
r,23.0,0.0,0.0,2026/01/16-22:09:19.099
r,24.0,0.0,0.0,2026/01/16-22:09:20.021
r,25.0,0.0,0.0,2026/01/16-22:09:20.033
r,26.0,0.0,0.0,2026/01/16-22:09:20.047
r,27.0,0.0,0.0,2026/01/16-22:09:20.059
r,28.0,0.0,0.0,2026/01/16-22:09:20.072
r,29.0,0.0,0.0,2026/01/16-22:09:20.086
r,30.0,0.0,0.0,2026/01/16-22:09:20.098
r,31.0,0.0,0.0,2026/01/16-22:09:21.013
r,32.0,0.0,0.0,2026/01/16-22:09:21.033
r,33.0,120854941.0,176734.0,2026/01/16-22:10:05.076
r,34.0,183276464.0,483167.0,2026/01/16-22:10:05.098
r,35.0,169172797.0,492476.0,2026/01/16-22:10:06.021
r,36.0,114478707.0,220297.0,2026/01/16-22:10:06.036
r,37.0,104467088.0,176737.0,2026/01/16-22:10:06.051
r,38.0,117954512.0,176737.0,2026/01/16-22:10:06.067
r,39.0,116168331.0,176737.0,2026/01/16-22:10:06.082
r,40.0,112572848.0,176737.0,2026/01/16-22:10:06.097
r,41.0,105184623.0,176737.0,2026/01/16-22:10:07.012
r,42.0,113187462.0,176737.0,2026/01/16-22:10:07.028
r,43.0,112986530.0,176737.0,2026/01/16-22:10:07.043
r,44.0,112825407.0,176737.0,2026/01/16-22:10:07.058
r,45.0,174683505.0,485515.0,2026/01/16-22:10:07.081
r,46.0,167653740.0,490108.0,2026/01/16-22:10:08.004
r,47.0,102401124.0,219844.0,2026/01/16-22:10:08.019
r,48.0,100120801.0,176732.0,2026/01/16-22:10:08.034
r,49.0,100673938.0,176732.0,2026/01/16-22:10:08.049
r,50.0,100292244.0,176732.0,2026/01/16-22:10:08.064
r,51.0,114717872.0,176732.0,2026/01/16-22:10:08.079
r,52.0,103010936.0,176732.0,2026/01/16-22:10:08.095
r,53.0,110587086.0,176732.0,2026/01/16-22:10:09.010
r,54.0,117028264.0,176732.0,2026/01/16-22:10:09.026
r,55.0,105859367.0,176732.0,2026/01/16-22:10:09.041
r,56.0,180397554.0,482246.0,2026/01/16-22:10:09.069
r,57.0,188926499.0,491349.0,2026/01/16-22:10:09.096
r,58.0,114105871.0,220117.0,2026/01/16-22:10:10.012
r,59.0,109750817.0,176733.0,2026/01/16-22:10:10.028
r,60.0,119079541.0,176733.0,2026/01/16-22:10:10.044
r,61.0,111866915.0,176733.0,2026/01/16-22:10:10.059
r,62.0,109774537.0,176733.0,2026/01/16-22:10:10.075
r,63.0,110699056.0,176733.0,2026/01/16-22:10:10.090
r,64.0,115434170.0,176733.0,2026/01/16-22:10:11.006
r,65.0,110810075.0,176733.0,2026/01/16-22:10:11.021
r,66.0,113021691.0,176733.0,2026/01/16-22:10:11.037
r,67.0,174139168.0,483162.0,2026/01/16-22:10:11.061
r,68.0,194436369.0,489435.0,2026/01/16-22:10:11.089
r,69.0,133941254.0,219774.0,2026/01/16-22:10:12.007
r,70.0,124587508.0,176734.0,2026/01/16-22:10:12.023
r,71.0,122450085.0,176734.0,2026/01/16-22:10:12.039
r,72.0,119519396.0,176734.0,2026/01/16-22:10:12.055
r,73.0,124025249.0,176734.0,2026/01/16-22:10:12.072
r,74.0,127108594.0,176734.0,2026/01/16-22:10:12.088
r,75.0,116641644.0,176734.0,2026/01/16-22:10:13.004
r,76.0,111555923.0,176734.0,2026/01/16-22:10:13.020
r,77.0,106782138.0,176734.0,2026/01/16-22:10:13.035
r,78.0,180206074.0,481358.0,2026/01/16-22:10:13.062
r,79.0,177138753.0,485233.0,2026/01/16-22:10:13.088
r,80.0,113597386.0,219082.0,2026/01/16-22:10:14.004
r,81.0,121209480.0,176722.0,2026/01/16-22:10:14.020
r,82.0,119408491.0,176722.0,2026/01/16-22:10:14.036
r,83.0,7396581.0,40960.0,2026/01/16-22:13:20.086
r,84.0,7300773.0,40960.0,2026/01/16-22:13:20.099
r,85.0,7278113.0,40960.0,2026/01/16-22:13:21.013
r,86.0,7244788.0,40960.0,2026/01/16-22:13:21.026
r,87.0,7248981.0,40960.0,2026/01/16-22:13:21.039
r,88.0,7277115.0,40960.0,2026/01/16-22:13:21.052
r,89.0,17436901.0,57344.0,2026/01/16-22:13:21.074
r,90.0,18673661.0,65536.0,2026/01/16-22:13:21.098
r,91.0,7936612.0,40960.0,2026/01/16-22:13:22.012
r,92.0,7321367.0,40960.0,2026/01/16-22:13:22.024
r,93.0,7318140.0,40960.0,2026/01/16-22:13:22.039
r,94.0,7314050.0,40960.0,2026/01/16-22:13:22.053
r,95.0,7311060.0,40960.0,2026/01/16-22:13:22.065
r,96.0,7320517.0,40960.0,2026/01/16-22:13:22.080
r,97.0,7331227.0,40960.0,2026/01/16-22:13:22.094
r,98.0,7311244.0,40960.0,2026/01/16-22:13:23.006
r,99.0,7324932.0,40960.0,2026/01/16-22:13:23.021
r,100.0,17609104.0,57344.0,2026/01/16-22:13:23.047
r,101.0,18161329.0,65536.0,2026/01/16-22:13:23.071
r,102.0,7726028.0,40960.0,2026/01/16-22:13:23.086
r,103.0,7125897.0,40960.0,2026/01/16-22:13:23.098
r,104.0,7153327.0,40960.0,2026/01/16-22:13:24.013
r,105.0,7117162.0,40960.0,2026/01/16-22:13:24.028
r,106.0,7147422.0,40960.0,2026/01/16-22:13:24.042
r,107.0,7117608.0,40960.0,2026/01/16-22:13:24.058
r,108.0,7125736.0,40960.0,2026/01/16-22:13:24.072
r,109.0,7134001.0,40960.0,2026/01/16-22:13:24.087
r,110.0,7144096.0,40960.0,2026/01/16-22:13:25.001
r,111.0,16952846.0,57344.0,2026/01/16-22:13:25.027
r,112.0,17808652.0,65536.0,2026/01/16-22:13:25.049
r,113.0,7679958.0,40960.0,2026/01/16-22:13:25.064
r,114.0,7101256.0,40960.0,2026/01/16-22:13:25.077
r,115.0,7099553.0,40960.0,2026/01/16-22:13:25.092
r,116.0,7092728.0,40960.0,2026/01/16-22:13:26.006
r,117.0,7089478.0,40960.0,2026/01/16-22:13:26.020
r,118.0,7097760.0,40960.0,2026/01/16-22:13:26.035
r,119.0,7100703.0,40960.0,2026/01/16-22:13:26.050
r,120.0,7093455.0,40960.0,2026/01/16-22:13:26.064
r,121.0,7097921.0,40960.0,2026/01/16-22:13:26.078
r,122.0,17305260.0,57344.0,2026/01/16-22:13:27.000
r,123.0,18102075.0,65536.0,2026/01/16-22:13:27.026
r,124.0,7595124.0,40960.0,2026/01/16-22:13:27.040
r,125.0,6991457.0,40960.0,2026/01/16-22:13:27.055
r,126.0,6986079.0,40960.0,2026/01/16-22:13:27.070
r,127.0,6981553.0,40960.0,2026/01/16-22:13:27.083
r,128.0,6968567.0,40960.0,2026/01/16-22:13:27.095
r,129.0,6997905.0,40960.0,2026/01/16-22:13:28.008
r,130.0,6989432.0,40960.0,2026/01/16-22:13:28.023
r,131.0,6981116.0,40960.0,2026/01/16-22:13:28.037
r,132.0,6992861.0,40960.0,2026/01/16-22:13:28.050
r,133.0,16695242.0,57344.0,2026/01/16-22:13:28.075
r,134.0,17456263.0,65536.0,2026/01/16-22:13:28.095
r,135.0,7607584.0,40960.0,2026/01/16-22:13:29.008
r,136.0,7002127.0,40960.0,2026/01/16-22:13:29.022
r,137.0,7000433.0,40960.0,2026/01/16-22:13:29.036
r,138.0,6987707.0,40960.0,2026/01/16-22:13:29.047
r,139.0,6995808.0,40960.0,2026/01/16-22:13:29.062
r,140.0,6997849.0,40960.0,2026/01/16-22:13:29.076
r,141.0,6994936.0,40960.0,2026/01/16-22:13:29.091
r,142.0,7006518.0,40960.0,2026/01/16-22:13:30.005
r,143.0,6982814.0,40960.0,2026/01/16-22:13:30.019
r,144.0,17628100.0,57344.0,2026/01/16-22:13:30.045
r,145.0,17544815.0,65536.0,2026/01/16-22:13:30.071
r,146.0,7598521.0,40960.0,2026/01/16-22:13:30.084
r,147.0,7050720.0,40960.0,2026/01/16-22:13:31.000
r,148.0,6998196.0,40960.0,2026/01/16-22:13:31.015
r,149.0,7012289.0,40960.0,2026/01/16-22:13:31.027
r,150.0,7012102.0,40960.0,2026/01/16-22:13:31.041
r,151.0,7020402.0,40960.0,2026/01/16-22:13:31.053
r,152.0,7030788.0,40960.0,2026/01/16-22:13:31.066
r,153.0,7022128.0,40960.0,2026/01/16-22:13:31.080
r,154.0,7027007.0,40960.0,2026/01/16-22:13:31.096
r,155.0,16704790.0,57344.0,2026/01/16-22:13:32.019
r,156.0,17428638.0,65536.0,2026/01/16-22:13:32.045
r,157.0,7763784.0,40960.0,2026/01/16-22:13:32.060
r,158.0,7178531.0,40960.0,2026/01/16-22:13:32.075
r,159.0,7176135.0,40960.0,2026/01/16-22:13:32.090
r,160.0,7182445.0,40960.0,2026/01/16-22:13:33.004
r,161.0,7147979.0,40960.0,2026/01/16-22:13:33.016
r,162.0,7205476.0,40960.0,2026/01/16-22:13:33.029
r,163.0,7199201.0,40960.0,2026/01/16-22:13:33.041
r,164.0,7194555.0,40960.0,2026/01/16-22:13:33.054
r,165.0,7178765.0,40960.0,2026/01/16-22:13:33.068
r,166.0,16763662.0,57344.0,2026/01/16-22:13:33.088
r,167.0,17879486.0,65536.0,2026/01/16-22:13:34.014
r,168.0,7710772.0,40960.0,2026/01/16-22:13:34.027
r,169.0,7104930.0,40960.0,2026/01/16-22:13:34.039
r,170.0,7092244.0,40960.0,2026/01/16-22:13:34.054
r,171.0,7102226.0,40960.0,2026/01/16-22:13:34.068
r,172.0,7121552.0,40960.0,2026/01/16-22:13:34.081
r,173.0,7121110.0,40960.0,2026/01/16-22:13:34.094
r,174.0,7104701.0,40960.0,2026/01/16-22:13:35.006
r,175.0,7111271.0,40960.0,2026/01/16-22:13:35.019
r,176.0,7095693.0,40960.0,2026/01/16-22:13:35.034
r,177.0,16802176.0,57344.0,2026/01/16-22:13:35.060
r,178.0,17151913.0,65536.0,2026/01/16-22:13:35.082
r,179.0,7779500.0,40960.0,2026/01/16-22:13:35.097
r,180.0,7188178.0,40960.0,2026/01/16-22:13:36.011
r,181.0,7169706.0,40960.0,2026/01/16-22:13:36.024
r,182.0,7167372.0,40960.0,2026/01/16-22:13:36.037
r,183.0,7196435.0,40960.0,2026/01/16-22:13:36.053
r,184.0,7209256.0,40960.0,2026/01/16-22:13:36.068
r,185.0,7214586.0,40960.0,2026/01/16-22:13:36.083
r,186.0,7196048.0,40960.0,2026/01/16-22:13:36.099
r,187.0,7178648.0,40960.0,2026/01/16-22:13:37.014
r,188.0,17427424.0,57344.0,2026/01/16-22:13:37.040
r,189.0,16881315.0,65536.0,2026/01/16-22:13:37.062
r,190.0,7781436.0,40960.0,2026/01/16-22:13:37.077
r,191.0,7168003.0,40960.0,2026/01/16-22:13:37.093
r,192.0,7084354.0,40960.0,2026/01/16-22:13:38.006
r,193.0,7103674.0,40960.0,2026/01/16-22:13:38.019
r,194.0,7133430.0,40960.0,2026/01/16-22:13:38.034
r,195.0,7076359.0,40960.0,2026/01/16-22:13:38.049
r,196.0,7071352.0,40960.0,2026/01/16-22:13:38.064
r,197.0,7080891.0,40960.0,2026/01/16-22:13:38.076
r,198.0,7084061.0,40960.0,2026/01/16-22:13:38.091
r,199.0,16481956.0,57344.0,2026/01/16-22:13:39.013
r,200.0,16919174.0,65536.0,2026/01/16-22:13:39.033
r,201.0,7863949.0,40960.0,2026/01/16-22:13:39.048
r,202.0,7268122.0,40960.0,2026/01/16-22:13:39.061
r,203.0,7217157.0,40960.0,2026/01/16-22:13:39.074
r,204.0,7220958.0,40960.0,2026/01/16-22:13:39.089
r,205.0,7229404.0,40960.0,2026/01/16-22:13:40.003
r,206.0,7214244.0,40960.0,2026/01/16-22:13:40.019
r,207.0,7227108.0,40960.0,2026/01/16-22:13:40.032
r,208.0,7197179.0,40960.0,2026/01/16-22:13:40.046
r,209.0,7238704.0,40960.0,2026/01/16-22:13:40.061
r,210.0,16988246.0,57344.0,2026/01/16-22:13:40.087
r,211.0,16442689.0,65536.0,2026/01/16-22:13:41.007
r,212.0,7800335.0,40960.0,2026/01/16-22:13:41.020
r,213.0,7218710.0,40960.0,2026/01/16-22:13:41.036
r,214.0,7167674.0,40960.0,2026/01/16-22:13:41.051
r,215.0,7213156.0,40960.0,2026/01/16-22:13:41.066
r,216.0,7153777.0,40960.0,2026/01/16-22:13:41.082
r,217.0,7179471.0,40960.0,2026/01/16-22:13:41.097
r,218.0,7146066.0,40960.0,2026/01/16-22:13:42.012
r,219.0,7148309.0,40960.0,2026/01/16-22:13:42.027
r,220.0,7182434.0,40960.0,2026/01/16-22:13:42.043
r,221.0,16443883.0,57344.0,2026/01/16-22:13:42.063
r,222.0,17158180.0,65536.0,2026/01/16-22:13:42.083
r,223.0,7799516.0,40960.0,2026/01/16-22:13:42.097
r,224.0,7168906.0,40960.0,2026/01/16-22:13:43.010
r,225.0,7167969.0,40960.0,2026/01/16-22:13:43.022
r,226.0,7183251.0,40960.0,2026/01/16-22:13:43.036
r,227.0,7167780.0,40960.0,2026/01/16-22:13:43.048
r,228.0,7175642.0,40960.0,2026/01/16-22:13:43.063
r,229.0,7192342.0,40960.0,2026/01/16-22:13:43.077
r,230.0,7171431.0,40960.0,2026/01/16-22:13:43.092
r,231.0,7186104.0,40960.0,2026/01/16-22:13:44.007
r,232.0,16486735.0,57344.0,2026/01/16-22:13:44.033
r,233.0,16433402.0,65536.0,2026/01/16-22:13:44.055
r,234.0,7624619.0,40960.0,2026/01/16-22:13:44.069
r,235.0,7045869.0,40960.0,2026/01/16-22:13:44.082
r,236.0,7056575.0,40960.0,2026/01/16-22:13:44.097
r,237.0,7024715.0,40960.0,2026/01/16-22:13:45.012
r,238.0,7025059.0,40960.0,2026/01/16-22:13:45.026
r,239.0,7044298.0,40960.0,2026/01/16-22:13:45.039
r,240.0,7009503.0,40960.0,2026/01/16-22:13:45.054
r,241.0,7015805.0,40960.0,2026/01/16-22:13:45.067
r,242.0,7015003.0,40960.0,2026/01/16-22:13:45.079
r,243.0,16880315.0,57344.0,2026/01/16-22:13:46.005
r,244.0,16376688.0,65536.0,2026/01/16-22:13:46.031
r,245.0,7789858.0,40960.0,2026/01/16-22:13:46.044
r,246.0,7155222.0,40960.0,2026/01/16-22:13:46.059
r,247.0,7157912.0,40960.0,2026/01/16-22:13:46.074
r,248.0,7146621.0,40960.0,2026/01/16-22:13:46.089
r,249.0,7183382.0,40960.0,2026/01/16-22:13:47.004
r,250.0,7158938.0,40960.0,2026/01/16-22:13:47.018
r,251.0,7192249.0,40960.0,2026/01/16-22:13:47.033
r,252.0,7128347.0,40960.0,2026/01/16-22:13:47.046
r,253.0,7161625.0,40960.0,2026/01/16-22:13:47.061
r,254.0,17487370.0,57344.0,2026/01/16-22:13:47.087
r,255.0,16147362.0,65536.0,2026/01/16-22:13:48.008
r,256.0,7663413.0,40960.0,2026/01/16-22:13:48.022
r,257.0,7037071.0,40960.0,2026/01/16-22:13:48.038
r,258.0,7030458.0,40960.0,2026/01/16-22:13:48.050
r,259.0,7039855.0,40960.0,2026/01/16-22:13:48.064
r,260.0,7040389.0,40960.0,2026/01/16-22:13:48.079
r,261.0,7065252.0,40960.0,2026/01/16-22:13:48.095
r,262.0,7011338.0,40960.0,2026/01/16-22:13:49.010
r,263.0,7014881.0,40960.0,2026/01/16-22:13:49.026
r,264.0,6997645.0,40960.0,2026/01/16-22:13:49.041
r,265.0,15734862.0,57344.0,2026/01/16-22:13:49.060
r,266.0,16234256.0,65536.0,2026/01/16-22:13:49.082
r,267.0,7759197.0,40960.0,2026/01/16-22:13:49.095
r,268.0,7121856.0,40960.0,2026/01/16-22:13:50.010
r,269.0,7161621.0,40960.0,2026/01/16-22:13:50.025
r,270.0,7133816.0,40960.0,2026/01/16-22:13:50.038
r,271.0,7136907.0,40960.0,2026/01/16-22:13:50.053
r,272.0,7119967.0,40960.0,2026/01/16-22:13:50.068
r,273.0,7131052.0,40960.0,2026/01/16-22:13:50.082
r,274.0,7161908.0,40960.0,2026/01/16-22:13:50.095
r,275.0,7108254.0,40960.0,2026/01/16-22:13:51.007
r,276.0,15661148.0,57344.0,2026/01/16-22:13:51.029
r,277.0,16506304.0,260119.0,2026/01/16-22:15:55.048
r,278.0,7797147.0,177300.0,2026/01/16-22:15:55.063
r,279.0,7168420.0,177531.0,2026/01/16-22:15:55.078
r,280.0,7165655.0,177598.0,2026/01/16-22:15:55.092
r,281.0,7180798.0,178805.0,2026/01/16-22:15:56.008
r,282.0,7163487.0,178213.0,2026/01/16-22:15:56.021
r,283.0,7181906.0,178331.0,2026/01/16-22:15:56.034
r,284.0,7158919.0,178351.0,2026/01/16-22:15:56.047
r,285.0,7164862.0,177499.0,2026/01/16-22:15:56.062
r,286.0,7173228.0,177572.0,2026/01/16-22:15:56.077
r,287.0,15539961.0,254172.0,2026/01/16-22:15:56.096
r,288.0,16480977.0,259924.0,2026/01/16-22:15:57.022
r,289.0,7722763.0,177585.0,2026/01/16-22:15:57.035
r,290.0,7130381.0,177529.0,2026/01/16-22:15:57.050
r,291.0,7122016.0,177709.0,2026/01/16-22:15:57.065
r,292.0,7127174.0,177720.0,2026/01/16-22:15:57.080
r,293.0,7110152.0,178545.0,2026/01/16-22:15:57.093
r,294.0,7119865.0,178850.0,2026/01/16-22:15:58.007
r,295.0,7123148.0,177597.0,2026/01/16-22:15:58.023
r,296.0,7114872.0,177551.0,2026/01/16-22:15:58.037
r,297.0,7138572.0,178769.0,2026/01/16-22:15:58.050
r,298.0,15649418.0,254023.0,2026/01/16-22:15:58.074
r,299.0,16656588.0,260080.0,2026/01/16-22:15:58.099
r,300.0,7795518.0,177427.0,2026/01/16-22:15:59.012
r,301.0,7189319.0,178143.0,2026/01/16-22:15:59.028
r,302.0,7170905.0,178749.0,2026/01/16-22:15:59.040
r,303.0,7173161.0,177962.0,2026/01/16-22:15:59.054
r,304.0,7154336.0,178516.0,2026/01/16-22:15:59.067
r,305.0,7161712.0,178351.0,2026/01/16-22:15:59.080
r,306.0,7162305.0,178676.0,2026/01/16-22:15:59.092
r,307.0,7187349.0,178761.0,2026/01/16-22:16:00.005
r,308.0,7168843.0,178200.0,2026/01/16-22:16:00.021
r,309.0,15935499.0,254124.0,2026/01/16-22:16:00.044
r,310.0,15669696.0,259766.0,2026/01/16-22:16:00.069
r,311.0,7771090.0,177327.0,2026/01/16-22:16:00.085
r,312.0,7170641.0,178491.0,2026/01/16-22:16:00.097
r,313.0,7184538.0,178495.0,2026/01/16-22:16:01.010
r,314.0,7143103.0,178493.0,2026/01/16-22:16:01.023
r,315.0,7160247.0,177694.0,2026/01/16-22:16:01.038
r,316.0,7157363.0,178574.0,2026/01/16-22:16:01.050
r,317.0,7150366.0,177543.0,2026/01/16-22:16:01.065
r,318.0,7170413.0,177758.0,2026/01/16-22:16:01.080
r,319.0,7169610.0,178555.0,2026/01/16-22:16:01.093
r,320.0,15104159.0,252828.0,2026/01/16-22:16:02.015
r,321.0,15852122.0,259872.0,2026/01/16-22:16:02.039
r,322.0,7873042.0,177497.0,2026/01/16-22:16:02.051
r,323.0,7284887.0,178474.0,2026/01/16-22:16:02.064
r,324.0,7279227.0,177577.0,2026/01/16-22:16:02.079
r,325.0,7316678.0,178787.0,2026/01/16-22:16:02.095
r,326.0,7286708.0,178501.0,2026/01/16-22:16:03.007
r,327.0,7282194.0,177586.0,2026/01/16-22:16:03.022
r,328.0,7266055.0,177861.0,2026/01/16-22:16:03.037
r,329.0,7268309.0,178628.0,2026/01/16-22:16:03.050
r,330.0,7294704.0,178665.0,2026/01/16-22:16:03.063
r,331.0,15448298.0,252687.0,2026/01/16-22:16:03.084
r,332.0,16776453.0,259619.0,2026/01/16-22:16:04.010
r,333.0,7852308.0,177508.0,2026/01/16-22:16:04.025
r,334.0,7203958.0,178729.0,2026/01/16-22:16:04.037
r,335.0,7244222.0,177719.0,2026/01/16-22:16:04.052
r,336.0,7251182.0,177735.0,2026/01/16-22:16:04.068
r,337.0,7239078.0,178378.0,2026/01/16-22:16:04.082
r,338.0,7244098.0,177731.0,2026/01/16-22:16:04.097
r,339.0,7234683.0,177770.0,2026/01/16-22:16:05.012
r,340.0,7248915.0,177709.0,2026/01/16-22:16:05.027
r,341.0,7230826.0,177756.0,2026/01/16-22:16:05.043
r,342.0,15843302.0,253363.0,2026/01/16-22:16:05.068
r,343.0,15696092.0,260009.0,2026/01/16-22:16:05.089
r,344.0,7772322.0,177453.0,2026/01/16-22:16:06.003
r,345.0,7154529.0,177539.0,2026/01/16-22:16:06.019
r,346.0,7139881.0,178962.0,2026/01/16-22:16:06.034
r,347.0,7135944.0,177640.0,2026/01/16-22:16:06.049
r,348.0,7148937.0,177709.0,2026/01/16-22:16:06.064
r,349.0,7167137.0,177615.0,2026/01/16-22:16:06.080
r,350.0,7176380.0,177647.0,2026/01/16-22:16:06.095
r,351.0,7204201.0,177519.0,2026/01/16-22:16:07.011
r,352.0,7182364.0,177654.0,2026/01/16-22:16:07.026
r,353.0,15491351.0,254016.0,2026/01/16-22:16:07.051
r,354.0,15339380.0,260502.0,2026/01/16-22:16:07.072
r,355.0,7871946.0,177538.0,2026/01/16-22:16:07.085
r,356.0,7289627.0,178511.0,2026/01/16-22:16:07.099
r,357.0,7283021.0,177502.0,2026/01/16-22:16:08.014
r,358.0,7292225.0,178400.0,2026/01/16-22:16:08.027
r,359.0,7286823.0,177572.0,2026/01/16-22:16:08.043
r,360.0,7293111.0,177847.0,2026/01/16-22:16:08.059
r,361.0,7296705.0,178617.0,2026/01/16-22:16:08.072
r,362.0,7282136.0,177594.0,2026/01/16-22:16:08.087
r,363.0,7235358.0,178490.0,2026/01/16-22:16:08.099
r,364.0,16168534.0,254084.0,2026/01/16-22:16:09.025
r,365.0,15559077.0,259599.0,2026/01/16-22:16:09.048
r,366.0,7818530.0,177382.0,2026/01/16-22:16:09.063
r,367.0,7236509.0,177634.0,2026/01/16-22:16:09.079
r,368.0,7248233.0,177499.0,2026/01/16-22:16:09.094
r,369.0,7224611.0,178380.0,2026/01/16-22:16:10.007
r,370.0,7273153.0,178709.0,2026/01/16-22:16:10.023
r,371.0,7258983.0,177809.0,2026/01/16-22:16:10.038
r,372.0,7266130.0,177440.0,2026/01/16-22:16:10.054
r,373.0,7240107.0,177580.0,2026/01/16-22:16:10.069
r,374.0,7224514.0,177625.0,2026/01/16-22:16:10.084
r,375.0,14687221.0,253829.0,2026/01/16-22:16:11.003
r,376.0,15746949.0,259400.0,2026/01/16-22:16:11.031
r,377.0,7846235.0,177043.0,2026/01/16-22:16:11.047
r,378.0,7217656.0,178867.0,2026/01/16-22:16:11.062
r,379.0,7263232.0,177813.0,2026/01/16-22:16:11.078
r,380.0,7249017.0,177690.0,2026/01/16-22:16:11.093
r,381.0,7271157.0,177416.0,2026/01/16-22:16:12.009
r,382.0,7269734.0,178459.0,2026/01/16-22:16:12.022
r,383.0,7257919.0,177788.0,2026/01/16-22:16:12.038
r,384.0,7300697.0,178125.0,2026/01/16-22:16:12.053
r,385.0,7259864.0,178472.0,2026/01/16-22:16:12.067
r,386.0,15153715.0,253095.0,2026/01/16-22:16:12.092
r,387.0,15211585.0,259701.0,2026/01/16-22:16:13.014
r,388.0,7848978.0,177286.0,2026/01/16-22:16:13.030
r,389.0,7220160.0,178282.0,2026/01/16-22:16:13.042
r,390.0,7219230.0,177680.0,2026/01/16-22:16:13.058
r,391.0,7191367.0,177476.0,2026/01/16-22:16:13.073
r,392.0,7200429.0,177620.0,2026/01/16-22:16:13.088
r,393.0,7204554.0,177575.0,2026/01/16-22:16:14.003
r,394.0,7209318.0,177782.0,2026/01/16-22:16:14.018
r,395.0,7204591.0,177919.0,2026/01/16-22:16:14.033
r,396.0,7193142.0,177522.0,2026/01/16-22:16:14.049
r,397.0,14745379.0,252919.0,2026/01/16-22:16:14.074
r,398.0,15813560.0,259228.0,2026/01/16-22:16:14.098
r,399.0,7923975.0,177205.0,2026/01/16-22:16:15.013
r,400.0,7332351.0,178426.0,2026/01/16-22:16:15.026
r,401.0,7324141.0,178921.0,2026/01/16-22:16:15.041
r,402.0,7340583.0,177841.0,2026/01/16-22:16:15.057
r,403.0,7336453.0,177772.0,2026/01/16-22:16:15.072
r,404.0,7342129.0,178528.0,2026/01/16-22:16:15.085
r,405.0,7333343.0,178083.0,2026/01/16-22:16:16.000
r,406.0,7338069.0,177581.0,2026/01/16-22:16:16.016
r,407.0,7345216.0,177706.0,2026/01/16-22:16:16.030
r,408.0,14459591.0,254214.0,2026/01/16-22:16:16.048
r,409.0,15584982.0,259611.0,2026/01/16-22:16:16.077
r,410.0,7921213.0,177351.0,2026/01/16-22:16:16.092
r,411.0,7280139.0,178297.0,2026/01/16-22:16:17.007
r,412.0,7265068.0,178370.0,2026/01/16-22:16:17.022
r,413.0,7269275.0,178466.0,2026/01/16-22:16:17.034
r,414.0,7287370.0,177701.0,2026/01/16-22:16:17.049
r,415.0,7306272.0,178421.0,2026/01/16-22:16:17.062
r,416.0,7271277.0,178404.0,2026/01/16-22:16:17.077
r,417.0,7269697.0,178484.0,2026/01/16-22:16:17.090
r,418.0,7288578.0,177738.0,2026/01/16-22:16:18.005
r,419.0,14439029.0,252761.0,2026/01/16-22:16:18.027
r,420.0,14898047.0,259617.0,2026/01/16-22:16:18.048
r,421.0,7834647.0,177342.0,2026/01/16-22:16:18.063
r,422.0,7223255.0,177502.0,2026/01/16-22:16:18.079
r,423.0,7210540.0,177644.0,2026/01/16-22:16:18.094
r,424.0,7209011.0,178453.0,2026/01/16-22:16:19.007
r,425.0,7231703.0,178085.0,2026/01/16-22:16:19.023
r,426.0,7187671.0,178464.0,2026/01/16-22:16:19.036
r,427.0,7255243.0,178987.0,2026/01/16-22:16:19.052
r,428.0,7227914.0,177654.0,2026/01/16-22:16:19.067
r,429.0,7202170.0,177970.0,2026/01/16-22:16:19.083
r,430.0,14299859.0,254387.0,2026/01/16-22:16:20.004
r,431.0,15741534.0,259483.0,2026/01/16-22:16:20.030
r,432.0,7806146.0,177472.0,2026/01/16-22:16:20.045
r,433.0,7200542.0,178543.0,2026/01/16-22:16:20.058
r,434.0,7219383.0,177936.0,2026/01/16-22:16:20.073
r,435.0,7200340.0,177850.0,2026/01/16-22:16:20.087
r,436.0,7220863.0,179213.0,2026/01/16-22:16:21.003
r,437.0,7218690.0,177916.0,2026/01/16-22:16:21.018
r,438.0,7199507.0,177798.0,2026/01/16-22:16:21.033
r,439.0,7186590.0,177774.0,2026/01/16-22:16:21.048
r,440.0,7219374.0,177820.0,2026/01/16-22:16:21.063
r,441.0,14353616.0,252949.0,2026/01/16-22:16:21.085
r,442.0,14974245.0,259881.0,2026/01/16-22:16:22.011
r,443.0,7832400.0,177400.0,2026/01/16-22:16:22.025
r,444.0,7229353.0,178216.0,2026/01/16-22:16:22.041
r,445.0,7210691.0,178303.0,2026/01/16-22:16:22.056
r,446.0,7263979.0,178714.0,2026/01/16-22:16:22.070
r,447.0,7204938.0,178819.0,2026/01/16-22:16:22.082
r,448.0,7226753.0,179006.0,2026/01/16-22:16:22.098
r,449.0,7234562.0,177902.0,2026/01/16-22:16:23.013
