root,name,profile,ranks,aggs,steps,run_id,time_secs,time_secs_base,ratio
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,07_trace_tgt,2048,2,20,3,2.5632,2.5175,1.0181529294935452
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,08_tau_default,2048,2,20,3,2.6746,2.5175,1.06240317775571
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,10_tau_tracetgt,2048,2,20,3,2.6689,2.5175,1.0601390268123136
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,11_dftracer,2048,2,20,3,2.5807,2.5175,1.0251042701092354
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,00_noorca,2048,2,2000,1,308.2465,308.2465,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,01_tracers_disabled,2048,2,2000,1,311.1877,308.2465,1.0095417141800473
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,04_tracendrop_agg_tgt,2048,2,2000,1,313.0863,308.2465,1.0157010704095584
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,05_trace_mpisync,2048,2,2000,1,311.4308,308.2465,1.0103303687146488
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,07_trace_tgt,2048,2,2000,1,313.3821,308.2465,1.0166606920111014
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,08_tau_default,2048,2,2000,1,325.2332,308.2465,1.0551075194689963
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,10_tau_tracetgt,2048,2,2000,1,397.2435,308.2465,1.2887202287779422
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,11_dftracer,2048,2,2000,1,420.9469,308.2465,1.3656177766819737
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,00_noorca,2048,2,2000,2,308.9166,308.9166,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,01_tracers_disabled,2048,2,2000,2,311.3778,308.9166,1.0079671989138814
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,04_tracendrop_agg_tgt,2048,2,2000,2,313.8739,308.9166,1.016047373303992
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,05_trace_mpisync,2048,2,2000,2,312.074,308.9166,1.0102208816230658
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,07_trace_tgt,2048,2,2000,2,313.8246,308.9166,1.01588778330462
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,08_tau_default,2048,2,2000,2,324.7783,308.9166,1.0513462209541344
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,10_tau_tracetgt,2048,2,2000,2,396.1738,308.9166,1.2824619978337195
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,11_dftracer,2048,2,2000,2,421.545,308.9166,1.3645916082204712
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,00_noorca,2048,2,2000,3,308.1252,308.1252,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,01_tracers_disabled,2048,2,2000,3,311.345,308.1252,1.0104496483896805
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,04_tracendrop_agg_tgt,2048,2,2000,3,313.6921,308.1252,1.018067006528515
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,05_trace_mpisync,2048,2,2000,3,311.4501,308.1252,1.0107907435029657
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,07_trace_tgt,2048,2,2000,3,313.3598,308.1252,1.0169885488106782
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,08_tau_default,2048,2,2000,3,324.9101,308.1252,1.0544742851282531
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,10_tau_tracetgt,2048,2,2000,3,394.6526,308.1252,1.2808189657970201
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,11_dftracer,2048,2,2000,3,430.6127,308.1252,1.3975250969411135
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,00_noorca,4096,4,20,1,2.9143,2.9143,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,01_tracers_disabled,4096,4,20,1,2.889,2.9143,0.9913186700065195
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,04_tracendrop_agg_tgt,4096,4,20,1,2.9733,2.9143,1.0202449987990256
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,05_trace_mpisync,4096,4,20,1,2.9739,2.9143,1.0204508801427445
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,07_trace_tgt,4096,4,20,1,2.9752,2.9143,1.0208969563874688
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,08_tau_default,4096,4,20,1,3.1019,2.9143,1.0643722334694439
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,10_tau_tracetgt,4096,4,20,1,3.0894,2.9143,1.0600830388086333
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,11_dftracer,4096,4,20,1,2.9744,2.9143,1.020622447929177
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,00_noorca,4096,4,2000,1,313.0214,313.0214,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,01_tracers_disabled,4096,4,2000,1,318.2538,313.0214,1.0167157900386363
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,04_tracendrop_agg_tgt,4096,4,2000,1,318.8344,313.0214,1.0185706152997847
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,05_trace_mpisync,4096,4,2000,1,317.4345,313.0214,1.014098397106396
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,07_trace_tgt,4096,4,2000,1,318.9215,313.0214,1.0188488710356542
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,08_tau_default,4096,4,2000,1,359.965,313.0214,1.1499692992236312
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,10_tau_tracetgt,4096,4,2000,1,472.1061,313.0214,1.5082230799555556
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,11_dftracer,4096,4,2000,1,615.3647,313.0214,1.965886996863473
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,00_noorca,4096,4,2000,2,313.0589,313.0589,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,01_tracers_disabled,4096,4,2000,2,320.4853,313.0589,1.0237220535816103
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,04_tracendrop_agg_tgt,4096,4,2000,2,321.533,313.0589,1.0270687081568357
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,05_trace_mpisync,4096,4,2000,2,318.1552,313.0589,1.0162790452531456
