root,name,profile,ranks,aggs,steps,run_id,trace_size,evtcnt
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,00_noorca,1024,1,2000,3,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,01_tracers_disabled,1024,1,2000,3,307391388.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,04_tracendrop_agg_tgt,1024,1,2000,3,300930243.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,05_trace_mpisync,1024,1,2000,3,434011619.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,07_trace_tgt,1024,1,2000,3,39753404319.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,08_tau_default,1024,1,2000,3,131676540503.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,10_tau_tracetgt,1024,1,2000,3,201311538442.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg1-r1024-n2000-run3,11_dftracer,1024,1,2000,3,652664106726.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,00_noorca,2048,2,20,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,01_tracers_disabled,2048,2,20,1,10635754.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,04_tracendrop_agg_tgt,2048,2,20,1,10604060.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,05_trace_mpisync,2048,2,20,1,13169523.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,07_trace_tgt,2048,2,20,1,387308636.0,55217876
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,08_tau_default,2048,2,20,1,6654941705.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,10_tau_tracetgt,2048,2,20,1,2059154744.0,164025272
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run1,11_dftracer,2048,2,20,1,5896222672.0,49208862
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,00_noorca,2048,2,20,2,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,01_tracers_disabled,2048,2,20,2,10634623.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,04_tracendrop_agg_tgt,2048,2,20,2,10608102.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,05_trace_mpisync,2048,2,20,2,13184693.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,07_trace_tgt,2048,2,20,2,389344373.0,55147906
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,08_tau_default,2048,2,20,2,6649810548.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,10_tau_tracetgt,2048,2,20,2,2057838079.0,163897198
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run2,11_dftracer,2048,2,20,2,5808484764.0,48533719
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,00_noorca,2048,2,20,3,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,01_tracers_disabled,2048,2,20,3,10632406.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,04_tracendrop_agg_tgt,2048,2,20,3,10613053.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,05_trace_mpisync,2048,2,20,3,13205139.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,07_trace_tgt,2048,2,20,3,396953506.0,55995658
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,08_tau_default,2048,2,20,3,6643342385.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,10_tau_tracetgt,2048,2,20,3,2081940008.0,165880172
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n20-run3,11_dftracer,2048,2,20,3,5980145030.0,49853253
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,00_noorca,2048,2,2000,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,01_tracers_disabled,2048,2,2000,1,602456140.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,04_tracendrop_agg_tgt,2048,2,2000,1,600645210.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,05_trace_mpisync,2048,2,2000,1,851614253.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,07_trace_tgt,2048,2,2000,1,43342631665.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,08_tau_default,2048,2,2000,1,150264083594.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,10_tau_tracetgt,2048,2,2000,1,208967125738.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run1,11_dftracer,2048,2,2000,1,735448982957.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,00_noorca,2048,2,2000,2,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,01_tracers_disabled,2048,2,2000,2,602319911.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,04_tracendrop_agg_tgt,2048,2,2000,2,601726279.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,05_trace_mpisync,2048,2,2000,2,852542772.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,07_trace_tgt,2048,2,2000,2,43824156628.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,08_tau_default,2048,2,2000,2,150089172281.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,10_tau_tracetgt,2048,2,2000,2,208765024256.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run2,11_dftracer,2048,2,2000,2,736117564620.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,00_noorca,2048,2,2000,3,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,01_tracers_disabled,2048,2,2000,3,602392577.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,04_tracendrop_agg_tgt,2048,2,2000,3,601593228.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,05_trace_mpisync,2048,2,2000,3,852581682.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,07_trace_tgt,2048,2,2000,3,43619136202.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,08_tau_default,2048,2,2000,3,150060125299.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,10_tau_tracetgt,2048,2,2000,3,208701541951.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg2-r2048-n2000-run3,11_dftracer,2048,2,2000,3,735540381367.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,00_noorca,4096,4,20,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,01_tracers_disabled,4096,4,20,1,21147281.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,04_tracendrop_agg_tgt,4096,4,20,1,21258037.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,05_trace_mpisync,4096,4,20,1,26450577.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,07_trace_tgt,4096,4,20,1,894957633.0,125640072
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,08_tau_default,4096,4,20,1,13838074751.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,10_tau_tracetgt,4096,4,20,1,4680291962.0,372789626
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n20-run1,11_dftracer,4096,4,20,1,13713440544.0,114278736
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,00_noorca,4096,4,2000,1,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,01_tracers_disabled,4096,4,2000,1,1193417042.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,04_tracendrop_agg_tgt,4096,4,2000,1,1199391177.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,05_trace_mpisync,4096,4,2000,1,1696349004.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,07_trace_tgt,4096,4,2000,1,86952341838.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,08_tau_default,4096,4,2000,1,303947869611.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,10_tau_tracetgt,4096,4,2000,1,425125224826.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run1,11_dftracer,4096,4,2000,1,1494883091338.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,00_noorca,4096,4,2000,2,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,01_tracers_disabled,4096,4,2000,2,1193341746.0,-1
